#Cauchy aproximation vs Original set
#Cauchy(x), Cauchy(CDF) 
1e-08,0.8822617449144592
1.020960662306048e-08,0.8822617453667577
1.042360673976401e-08,0.8822617458285368
1.064209244064725e-08,0.8822617462999951
1.086515774652537e-08,0.8822617467813354
1.109289864895223e-08,0.882261747272765
1.132541315152813e-08,0.8822617477744952
1.156280131207375e-08,0.882261748286742
1.180516528568806e-08,0.882261748809726
1.205260936870841e-08,0.8822617493436717
1.230524004359262e-08,0.8822617498888096
1.256316602474122e-08,0.8822617504453738
1.28264983052806e-08,0.882261751013604
1.309535020482668e-08,0.8822617515937448
1.336983741824945e-08,0.8822617521860454
1.365007806546014e-08,0.8822617527907612
1.393619274224144e-08,0.8822617534081523
1.422830457214352e-08,0.8822617540384843
1.452653925946781e-08,0.8822617546820284
1.483102514336103e-08,0.8822617553390617
1.514189325304352e-08,0.8822617560098667
1.545927736419478e-08,0.8822617566947324
1.578331405652117e-08,0.8822617573939531
1.61141427725302e-08,0.88226175810783
1.645190587753661e-08,0.8822617588366704
1.679674872092653e-08,0.8822617595807876
1.714881969870541e-08,0.8822617603405019
1.750827031735723e-08,0.8822617611161405
1.787525525904235e-08,0.8822617619080368
1.824993244816151e-08,0.8822617627165319
1.86324631193156e-08,0.8822617635419736
1.902301188668946e-08,0.882261764384717
1.942174681489025e-08,0.8822617652451249
1.982883949127072e-08,0.8822617661235674
2.024446509976802e-08,0.8822617670204227
2.066880249629082e-08,0.8822617679360768
2.110203428568597e-08,0.8822617688709234
2.154434690031882e-08,0.8822617698253652
2.199593068030075e-08,0.8822617707998126
2.245697995539776e-08,0.882261771794685
2.292769312865649e-08,0.8822617728104105
2.340827276178294e-08,0.8822617738474264
2.389892566231048e-08,0.8822617749061789
2.43998629725955e-08,0.8822617759871234
2.491130026067791e-08,0.8822617770907251
2.543345761304648e-08,0.8822617782174591
2.596655972934873e-08,0.8822617793678103
2.651083601908536e-08,0.8822617805422734
2.706652070033241e-08,0.8822617817413542
2.763385290053173e-08,0.8822617829655683
2.821307675939471e-08,0.8822617842154429
2.880444153396298e-08,0.8822617854915156
2.940820170587061e-08,0.8822617867943355
3.002461709085549e-08,0.8822617881244634
3.06539529505653e-08,0.8822617894824718
3.12964801067075e-08,0.8822617908689447
3.195247505759214e-08,0.8822617922844791
3.262222009711667e-08,0.8822617937296839
3.330600343624589e-08,0.8822617952051812
3.40041193270371e-08,0.8822617967116058
3.471686818926559e-08,0.882261798249606
3.544455673970436e-08,0.8822617998198438
3.618749812411276e-08,0.8822618014229946
3.694601205199302e-08,0.8822618030597487
3.772042493417001e-08,0.88226180473081
3.851107002325569e-08,0.8822618064368978
3.93182875570577e-08,0.8822618081787463
4.014242490499318e-08,0.8822618099571051
4.098383671757262e-08,0.8822618117727394
4.184288507901584e-08,0.8822618136264306
4.271993966306777e-08,0.8822618155189763
4.361537789208006e-08,0.8822618174511909
4.45295850994266e-08,0.882261819423906
4.546295469532399e-08,0.8822618214379705
4.641588833612782e-08,0.882261823494251
4.738879609717651e-08,0.8822618255936323
4.838209664925958e-08,0.8822618277370182
4.939621743878326e-08,0.8822618299253306
5.043159487171359e-08,0.8822618321595115
5.148867450137498e-08,0.8822618344405222
5.256791122018419e-08,0.8822618367693442
5.366976945540476e-08,0.8822618391469801
5.479472336900293e-08,0.8822618415744523
5.594325706169378e-08,0.8822618440528061
5.711586478126435e-08,0.8822618465831077
5.831305113526219e-08,0.882261849166446
5.95353313081437e-08,0.8822618518039326
6.078323128297236e-08,0.8822618544967025
6.2057288067765e-08,0.8822618572459147
6.335804992658255e-08,0.8822618600527519
6.46860766154632e-08,0.8822618629184222
6.604193962330306e-08,0.8822618658441588
6.742622241778349e-08,0.8822618688312205
6.883952069645497e-08,0.8822618718808929
7.028244264308353e-08,0.8822618749944884
7.175560918936921e-08,0.8822618781733466
7.32596542821523e-08,0.8822618814188357
7.479522515621828e-08,0.882261884732352
7.636298261282242e-08,0.8822618881153219
7.796360130405237e-08,0.8822618915692008
7.959777002314978e-08,0.882261895095475
8.126619200091946e-08,0.8822618986956622
8.296958520834915e-08,0.8822619023713114
8.470868266557402e-08,0.8822619061240045
8.648423275731727e-08,0.8822619099553561
8.829699955494083e-08,0.8822619138670152
9.014776314524918e-08,0.8822619178606652
9.20373199661823e-08,0.8822619219380243
9.396648314954691e-08,0.8822619261008473
9.593608287093146e-08,0.8822619303509256
9.794696670695386e-08,0.882261934690088
1e-07,0.8822619391202018
1.020960662306048e-07,0.8822619436431733
1.042360673976401e-07,0.8822619482609491
1.064209244064725e-07,0.882261952975516
1.086515774652537e-07,0.8822619577889032
1.109289864895223e-07,0.8822619627031816
1.132541315152813e-07,0.8822619677204663
1.156280131207375e-07,0.8822619728429161
1.180516528568806e-07,0.8822619780727353
1.205260936870841e-07,0.8822619834121748
1.230524004359261e-07,0.8822619888635317
1.256316602474121e-07,0.8822619944291523
1.28264983052806e-07,0.8822620001114314
1.309535020482668e-07,0.8822620059128143
1.336983741824945e-07,0.8822620118357977
1.365007806546014e-07,0.8822620178829299
1.393619274224144e-07,0.8822620240568135
1.422830457214352e-07,0.8822620303601051
1.452653925946781e-07,0.8822620367955172
1.483102514336103e-07,0.8822620433658191
1.514189325304352e-07,0.8822620500738383
1.545927736419479e-07,0.8822620569224611
1.578331405652117e-07,0.8822620639146348
1.61141427725302e-07,0.8822620710533684
1.645190587753661e-07,0.8822620783417336
1.679674872092653e-07,0.8822620857828669
1.714881969870541e-07,0.8822620933799704
1.750827031735723e-07,0.8822621011363132
1.787525525904236e-07,0.8822621090552332
1.824993244816151e-07,0.8822621171401379
1.86324631193156e-07,0.8822621253945064
1.902301188668946e-07,0.8822621338218909
1.942174681489024e-07,0.8822621424259176
1.982883949127071e-07,0.8822621512102894
2.024446509976802e-07,0.8822621601787859
2.066880249629082e-07,0.8822621693352668
2.110203428568597e-07,0.8822621786836723
2.154434690031882e-07,0.882262188228025
2.199593068030075e-07,0.8822621979724321
2.245697995539772e-07,0.882262207921087
2.292769312865649e-07,0.8822622180782704
2.340827276178294e-07,0.8822622284483537
2.389892566231048e-07,0.8822622390357986
2.43998629725955e-07,0.8822622498451618
2.491130026067786e-07,0.8822622608810944
2.543345761304648e-07,0.8822622721483453
2.596655972934872e-07,0.8822622836517633
2.651083601908536e-07,0.8822622953962982
2.706652070033241e-07,0.8822623073870041
2.763385290053167e-07,0.8822623196290407
2.82130767593947e-07,0.8822623321276759
2.880444153396298e-07,0.8822623448882883
2.940820170587061e-07,0.8822623579163689
3.002461709085549e-07,0.8822623712175237
3.065395295056524e-07,0.8822623847974767
3.12964801067075e-07,0.8822623986620712
3.195247505759214e-07,0.8822624128172738
3.262222009711673e-07,0.8822624272691755
3.330600343624589e-07,0.882262442023995
3.400411932703703e-07,0.8822624570880816
3.471686818926559e-07,0.8822624724679178
3.544455673970435e-07,0.8822624881701215
3.618749812411284e-07,0.8822625042014497
3.694601205199302e-07,0.8822625205688008
3.772042493416994e-07,0.8822625372792181
3.851107002325569e-07,0.8822625543398921
3.93182875570577e-07,0.882262571758164
4.014242490499326e-07,0.8822625895415297
4.098383671757261e-07,0.882262607697641
4.184288507901585e-07,0.882262626234311
4.271993966306776e-07,0.8822626451595161
4.361537789208006e-07,0.8822626644814001
