#Cauchy aproximation vs Original set
#Cauchy(x), Cauchy(CDF) 
1e-08,0.6141324024244268
1.020960662306048e-08,0.6141324084971529
1.042360673976401e-08,0.6141324146971673
1.064209244064725e-08,0.6141324210271379
1.086515774652537e-08,0.6141324274897889
1.109289864895223e-08,0.6141324340879013
1.132541315152813e-08,0.6141324408243143
1.156280131207375e-08,0.6141324477019268
1.180516528568806e-08,0.6141324547236986
1.205260936870841e-08,0.6141324618926512
1.230524004359262e-08,0.6141324692118697
1.256316602474122e-08,0.6141324766845038
1.28264983052806e-08,0.6141324843137691
1.309535020482668e-08,0.6141324921029486
1.336983741824945e-08,0.6141325000553944
1.365007806546014e-08,0.6141325081745286
1.393619274224144e-08,0.6141325164638451
1.422830457214352e-08,0.6141325249269109
1.452653925946781e-08,0.6141325335673681
1.483102514336103e-08,0.6141325423889347
1.514189325304352e-08,0.614132551395407
1.545927736419478e-08,0.6141325605906609
1.578331405652117e-08,0.6141325699786531
1.61141427725302e-08,0.6141325795634236
1.645190587753661e-08,0.614132589349097
1.679674872092653e-08,0.6141325993398843
1.714881969870541e-08,0.614132609540085
1.750827031735723e-08,0.6141326199540883
1.787525525904235e-08,0.6141326305863758
1.824993244816151e-08,0.6141326414415229
1.86324631193156e-08,0.6141326525242007
1.902301188668946e-08,0.6141326638391784
1.942174681489025e-08,0.6141326753913253
1.982883949127072e-08,0.6141326871856125
2.024446509976802e-08,0.6141326992271156
2.066880249629082e-08,0.614132711521016
2.110203428568597e-08,0.6141327240726044
2.154434690031882e-08,0.614132736887282
2.199593068030075e-08,0.6141327499705633
2.245697995539776e-08,0.6141327633280785
2.292769312865649e-08,0.6141327769655757
2.340827276178294e-08,0.6141327908889234
2.389892566231048e-08,0.6141328051041131
2.43998629725955e-08,0.6141328196172622
2.491130026067791e-08,0.614132834434616
2.543345761304648e-08,0.6141328495625507
2.596655972934873e-08,0.6141328650075764
2.651083601908536e-08,0.6141328807763395
2.706652070033241e-08,0.6141328968756259
2.763385290053173e-08,0.6141329133123632
2.821307675939471e-08,0.6141329300936247
2.880444153396298e-08,0.6141329472266319
2.940820170587061e-08,0.6141329647187577
3.002461709085549e-08,0.6141329825775292
3.06539529505653e-08,0.6141330008106316
3.12964801067075e-08,0.6141330194259111
3.195247505759214e-08,0.6141330384313783
