#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
9.39664831495469e-05,0.0003240341716219675
9.593608287093147e-05,0.0003308250188693851
9.794696670695385e-05,0.0003377581591815781
0.0001,0.0003448365730999159
0.0001020960662306048,0.0003520633035543064
0.0001042360673976401,0.0003594414571677085
0.0001064209244064725,0.0003669742055868452
0.0001086515774652537,0.000374664786842116
0.0001109289864895223,0.000382516506733932
0.0001132541315152813,0.0003905327402498049
0.0001156280131207375,0.0003987169330094131
0.0001180516528568806,0.0004070726027410876
0.0001205260936870841,0.000415603340787829
0.0001230524004359262,0.0004243128136459662
0.0001256316602474122,0.0004332047645344561
0.000128264983052806,0.0004422830149980461
0.0001309535020482668,0.0004515514665431875
0.0001336983741824945,0.0004610141023080327
0.0001365007806546014,0.0004706749887676276
0.0001393619274224143,0.00048053827747363
0.0001422830457214352,0.0004906082068316664
0.0001452653925946781,0.0005008891039142149
0.0001483102514336103,0.0005113853863119022
0.0001514189325304352,0.0005221015640233251
0.0001545927736419478,0.000533042241384174
0.0001578331405652116,0.0005442121190358806
0.000161141427725302,0.0005556159959360096
0.0001645190587753661,0.0005672587714100619
0.0001679674872092653,0.000579145447245355
0.0001714881969870541,0.0005912811298296461
0.0001750827031735723,0.0006036710323327199
0.0001787525525904235,0.0006163204769346065
0.0001824993244816151,0.0006292348970989847
0.000186324631193156,0.000642419839894548
0.0001902301188668946,0.0006558809683639977
0.0001942174681489025,0.0006696240639424422
0.0001982883949127071,0.000683655028925978
0.0002024446509976802,0.0006979798889913402
0.0002066880249629082,0.0007126047957678461
0.0002110203428568597,0.0007275360294627387
0.0002154434690031882,0.0007427800015407104
0.0002199593068030075,0.0007583432574590487
0.0002245697995539772,0.0007742324794598465
0.0002292769312865649,0.0007904544894190568
0.0002340827276178294,0.000807016251755277
0.0002389892566231048,0.0008239248763990403
0.000243998629725955,0.0008411876218222814
0.0002491130026067791,0.0008588118981320836
0.0002543345761304648,0.0008768052702269324
0.0002596655972934873,0.0008951754610189155
0.0002651083601908536,0.0009139303547228694
0.0002706652070033241,0.0009330780002126948
0.0002763385290053172,0.0009526266144475048
0.0002821307675939471,0.0009725845859683835
0.0002880444153396298,0.0009929604784669754
0.000294082017058706,0.001013763034428794
0.0003002461709085549,0.001035001178850137
0.000306539529505653,0.00105668402303305
0.000312964801067075,0.001078820868457342
0.0003195247505759214,0.001101421210733422
0.0003262222009711667,0.001124494743636073
0.0003330600343624589,0.001148051363220826
0.000340041193270371,0.001172101172026041
0.000347168681892656,0.001196654483360926
0.0003544455673970436,0.001221721825681144
0.0003618749812411277,0.001247313947055795
0.0003694601205199302,0.001273441819724885
0.0003772042493417001,0.001300116644750937
0.0003851107002325569,0.001327349856766191
0.000393182875570577,0.001355153128817288
0.0004014242490499318,0.001383538377308646
0.0004098383671757261,0.001412517767048316
0.0004184288507901585,0.001442103716396081
0.0004271993966306776,0.001472308902518149
0.0004361537789208006,0.00150314626674819
0.0004452958509942651,0.001534629020059519
0.0004546295469532399,0.001566770648647631
0.0004641588833612782,0.001599584919628305
0.0004738879609717651,0.001633085886851071
0.0004838209664925957,0.001667287896831793
0.0004939621743878316,0.001702205594806716
0.0005043159487171359,0.001737853930909306
0.0005148867450137498,0.001774248166473202
0.0005256791122018419,0.001811403880463969
0.0005366976945540476,0.001849336976041172
0.0005479472336900282,0.001888063687254582
0.0005594325706169377,0.001927600585876155
0.0005711586478126435,0.001967964588371118
0.0005831305113526219,0.002009172963009953
0.000595353313081437,0.002051243337125697
0.0006078323128297224,0.002094193704517799
0.0006205728806776501,0.00213804243300586
0.0006335804992658254,0.002182808272137016
0.0006468607661546321,0.002228510361048097
0.0006604193962330305,0.002275168236488545
0.0006742622241778335,0.002322801841003308
0.0006883952069645496,0.002371431531282608
